run_id,pair_id,embryo_id,set_type,set_rank,genotype,bin_src_hpf,bin_tgt_hpf,rmse_velocity,cosine_similarity,rmse_mass_created,rmse_mass_destroyed
phase2_24_48_ott_v1,20251112_F08_e01__34to36,20251112_F08_e01,reference_wt,3,cep290_wildtype,34.0,36.0,22.34172332257732,0.9336291835500612,0.10130742525646937,0.00017483354682394886
phase2_24_48_ott_v1,20251112_F08_e01__36to38,20251112_F08_e01,reference_wt,3,cep290_wildtype,36.0,38.0,24.139926119362553,0.8639552051195316,0.07056765415422919,0.0002592120075471665
phase2_24_48_ott_v1,20251112_F08_e01__38to40,20251112_F08_e01,reference_wt,3,cep290_wildtype,38.0,40.0,14.23662239933769,0.9416607373125357,0.09030979362136564,0.0001523565638360203
phase2_24_48_ott_v1,20251112_F08_e01__40to42,20251112_F08_e01,reference_wt,3,cep290_wildtype,40.0,42.0,17.236890425080365,0.7542036343456848,0.10680863838180034,0.00023324181906075176
phase2_24_48_ott_v1,20251112_F08_e01__42to44,20251112_F08_e01,reference_wt,3,cep290_wildtype,42.0,44.0,138.56314317515935,0.9948252651556895,0.017217672321726114,0.002859712984444544
phase2_24_48_ott_v1,20251112_F08_e01__44to46,20251112_F08_e01,reference_wt,3,cep290_wildtype,44.0,46.0,133.43990056560148,0.971446054282671,0.11326677953047037,0.002891692862740779
phase2_24_48_ott_v1,20251112_F08_e01__46to48,20251112_F08_e01,reference_wt,3,cep290_wildtype,46.0,48.0,269.2994824141808,0.9977608779651009,0.05725051044909516,0.006140339112944307
phase2_24_48_ott_v1,20251112_H05_e01__24to26,20251112_H05_e01,reference_wt,2,cep290_wildtype,24.0,26.0,63.89961249398925,0.9190491706093977,0.01980881482601875,0.0005519118842688763
phase2_24_48_ott_v1,20251112_H05_e01__26to28,20251112_H05_e01,reference_wt,2,cep290_wildtype,26.0,28.0,25.29725981313186,0.7947698056181616,0.06451420160174197,0.00011875781519895854
phase2_24_48_ott_v1,20251112_H05_e01__28to30,20251112_H05_e01,reference_wt,2,cep290_wildtype,28.0,30.0,40.754598589274565,0.7713287341945538,0.09875523940806259,0.0001800881523135605
phase2_24_48_ott_v1,20251112_H05_e01__30to32,20251112_H05_e01,reference_wt,2,cep290_wildtype,30.0,32.0,29.572777427729626,0.8795406738781565,0.0958140167988658,0.00010804890990264653
phase2_24_48_ott_v1,20251112_H05_e01__32to34,20251112_H05_e01,reference_wt,2,cep290_wildtype,32.0,34.0,37.37007434696081,0.9748314485739732,0.20936117822204184,0.00031072260528732854
phase2_24_48_ott_v1,20251112_H05_e01__34to36,20251112_H05_e01,reference_wt,2,cep290_wildtype,34.0,36.0,17.662487916624137,0.878784355872311,0.10358627980963285,0.00013026480753881053
phase2_24_48_ott_v1,20251112_H05_e01__36to38,20251112_H05_e01,reference_wt,2,cep290_wildtype,36.0,38.0,23.95181750858149,0.9212362870919317,0.05012157617468968,0.0002642690477284418
phase2_24_48_ott_v1,20251112_H05_e01__38to40,20251112_H05_e01,reference_wt,2,cep290_wildtype,38.0,40.0,15.42460465449796,0.9646454757194245,0.06801914933243297,0.0001745490458379432
phase2_24_48_ott_v1,20251112_H05_e01__40to42,20251112_H05_e01,reference_wt,2,cep290_wildtype,40.0,42.0,21.55400175810206,0.9474305988073198,0.10014804476039287,0.0002890082872026535
phase2_24_48_ott_v1,20251112_H05_e01__42to44,20251112_H05_e01,reference_wt,2,cep290_wildtype,42.0,44.0,276.3803183876723,0.9998555633885715,0.034435344665854344,0.005699554859434603
phase2_24_48_ott_v1,20251112_H05_e01__44to46,20251112_H05_e01,reference_wt,2,cep290_wildtype,44.0,46.0,266.9162284017449,0.9998042941928316,0.05663338980544809,0.005677745948856287
phase2_24_48_ott_v1,20251112_H05_e01__46to48,20251112_H05_e01,reference_wt,2,cep290_wildtype,46.0,48.0,145.87182127076895,0.5317253105211054,0.11224473835645946,0.0031343867723053745
phase2_24_48_ott_v1,20251212_H07_e01__24to26,20251212_H07_e01,reference_wt,1,cep290_wildtype,24.0,26.0,72.83808442920025,0.9643078177233403,0.01980881482601875,0.0008640421166927377
phase2_24_48_ott_v1,20251212_H07_e01__26to28,20251212_H07_e01,reference_wt,1,cep290_wildtype,26.0,28.0,39.80720777743381,0.837872344885939,0.1105848399772578,0.00023026455095962516
phase2_24_48_ott_v1,20251212_H07_e01__28to30,20251212_H07_e01,reference_wt,1,cep290_wildtype,28.0,30.0,38.738475105086174,0.746595932909073,0.06497265702926462,0.00027776035334822427
phase2_24_48_ott_v1,20251212_H07_e01__30to32,20251212_H07_e01,reference_wt,1,cep290_wildtype,30.0,32.0,28.916126798297384,0.8219997876332296,0.08043968130100156,8.282632388925259e-05
phase2_24_48_ott_v1,20251212_H07_e01__32to34,20251212_H07_e01,reference_wt,1,cep290_wildtype,32.0,34.0,60.762173061065404,0.9948490414861908,0.3872969268448751,0.0005132840967159607
phase2_24_48_ott_v1,20251212_H07_e01__34to36,20251212_H07_e01,reference_wt,1,cep290_wildtype,34.0,36.0,16.89839598657167,0.7943007031507062,0.08388444949523184,0.00012140015771277071
phase2_24_48_ott_v1,20251212_H07_e01__36to38,20251212_H07_e01,reference_wt,1,cep290_wildtype,36.0,38.0,31.381948889944674,0.9864515203325576,0.05132292332245246,0.00042085641342465513
phase2_24_48_ott_v1,20251212_H07_e01__38to40,20251212_H07_e01,reference_wt,1,cep290_wildtype,38.0,40.0,12.818102377038375,0.6261866579713726,0.059334867004953724,0.00013115032625023333
phase2_24_48_ott_v1,20251212_H07_e01__40to42,20251212_H07_e01,reference_wt,1,cep290_wildtype,40.0,42.0,23.762432341471364,0.9108759492057362,0.09731788568946059,0.0003353307086263544
phase2_24_48_ott_v1,20251212_H07_e01__42to44,20251212_H07_e01,reference_wt,1,cep290_wildtype,42.0,44.0,143.34915874980487,0.9699292850097326,0.017217672321726114,0.002920502673711839
phase2_24_48_ott_v1,20251212_H07_e01__44to46,20251212_H07_e01,reference_wt,1,cep290_wildtype,44.0,46.0,141.9736829374321,0.4324150298399774,0.05663338980544809,0.002887889201144738
phase2_24_48_ott_v1,20251212_H07_e01__46to48,20251212_H07_e01,reference_wt,1,cep290_wildtype,46.0,48.0,130.3349850004796,0.739593505899092,0.05637632479195672,0.0030757472839034942
