well_id,well,nd2_series_num,microscope,time_int,Height (um),Width (um),Height (px),Width (px),BF Channel,Objective,Time (s),experiment_date,medium,genotype,chem_perturbation,start_age_hpf,embryos_per_well,temperature,well_qc_flag,Time Rel (s)
20240418_F05,F05,35,YX1,30,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,57166.440139695704,20240418,EM,noto,,12,1,,0,57165.46286206055
20240418_F05,F05,35,YX1,31,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,59039.60935551602,20240418,EM,noto,,12,1,,0,59038.632077880866
20240418_F05,F05,35,YX1,32,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,60905.42943754727,20240418,EM,noto,,12,1,,0,60904.452159912114
20240418_F05,F05,35,YX1,33,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,62775.16137553555,20240418,EM,noto,,12,1,,0,62774.1840979004
20240418_F05,F05,35,YX1,34,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,64641.22909355313,20240418,EM,noto,,12,1,,0,64640.251815917974
20240418_F05,F05,35,YX1,35,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,66508.93350956876,20240418,EM,noto,,12,1,,0,66507.9562319336
20240418_F05,F05,35,YX1,36,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,68373.9447935043,20240418,EM,noto,,12,1,,0,68372.96751586914
20240418_F05,F05,35,YX1,37,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,70243.38505156094,20240418,EM,noto,,12,1,,0,70242.40777392578
20240418_F05,F05,35,YX1,38,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,72112.26301371914,20240418,EM,noto,,12,1,,0,72111.28573608398
20240418_F05,F05,35,YX1,39,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,73985.5976865707,20240418,EM,noto,,12,1,,0,73984.62040893555
20240418_F05,F05,35,YX1,40,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,75861.57942460781,20240418,EM,noto,,12,1,,0,75860.60214697265
20240418_F05,F05,35,YX1,41,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,77734.68834550625,20240418,EM,noto,,12,1,,0,77733.71106787109
20240418_F05,F05,35,YX1,42,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,79602.34392460782,20240418,EM,noto,,12,1,,0,79601.36664697266
20240418_F05,F05,35,YX1,43,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,81473.74564970547,20240418,EM,noto,,12,1,,0,81472.7683720703
20240418_F05,F05,35,YX1,44,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,83339.5704924789,20240418,EM,noto,,12,1,,0,83338.59321484374
20240418_F05,F05,35,YX1,45,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,85214.12828251797,20240418,EM,noto,,12,1,,0,85213.1510048828
20240418_G05,G05,36,YX1,0,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,872.338179490625,20240418,EM,noto,,12,1,,0,871.3609018554688
20240418_G05,G05,36,YX1,1,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,2857.6973345199217,20240418,EM,noto,,12,1,,0,2856.7200568847657
20240418_G05,G05,36,YX1,2,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,4733.209451707422,20240418,EM,noto,,12,1,,0,4732.2321740722655
20240418_G05,G05,36,YX1,3,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,6608.485648484766,20240418,EM,noto,,12,1,,0,6607.5083708496095
20240418_G05,G05,36,YX1,4,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,8484.848275682032,20240418,EM,noto,,12,1,,0,8483.870998046876
20240418_G05,G05,36,YX1,5,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,10357.701240525783,20240418,EM,noto,,12,1,,0,10356.723962890626
20240418_G05,G05,36,YX1,6,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,12228.553150682032,20240418,EM,noto,,12,1,,0,12227.575873046875
20240418_G05,G05,36,YX1,7,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,14102.383841600002,20240418,EM,noto,,12,1,,0,14101.406563964845
20240418_G05,G05,36,YX1,8,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,15971.174293504298,20240418,EM,noto,,12,1,,0,15970.197015869142
20240418_G05,G05,36,YX1,9,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,17847.75840751797,20240418,EM,noto,,12,1,,0,17846.781129882813
20240418_G05,G05,36,YX1,10,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,19728.525295701562,20240418,EM,noto,,12,1,,0,19727.548018066405
20240418_G05,G05,36,YX1,11,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,21606.4579575668,20240418,EM,noto,,12,1,,0,21605.480679931643
20240418_G05,G05,36,YX1,12,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,23480.145159715234,20240418,EM,noto,,12,1,,0,23479.167882080077
20240418_G05,G05,36,YX1,13,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,25356.381027635158,20240418,EM,noto,,12,1,,0,25355.40375
20240418_G05,G05,36,YX1,14,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,27230.00115458828,20240418,EM,noto,,12,1,,0,27229.023876953124
20240418_G05,G05,36,YX1,15,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,29105.449675584376,20240418,EM,noto,,12,1,,0,29104.47239794922
20240418_G05,G05,36,YX1,16,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,30980.234838670312,20240418,EM,noto,,12,1,,0,30979.257561035156
20240418_G05,G05,36,YX1,17,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,32853.760600633206,20240418,EM,noto,,12,1,,0,32852.78332299805
20240418_G05,G05,36,YX1,18,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,34723.544363572655,20240418,EM,noto,,12,1,,0,34722.5670859375
20240418_G05,G05,36,YX1,19,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,36594.87610258633,20240418,EM,noto,,12,1,,0,36593.898824951175
20240418_G05,G05,36,YX1,20,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,38466.7556306625,20240418,EM,noto,,12,1,,0,38465.778353027345
20240418_G05,G05,36,YX1,21,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,40345.1198625961,20240418,EM,noto,,12,1,,0,40344.142584960944
20240418_G05,G05,36,YX1,22,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,42216.93741166836,20240418,EM,noto,,12,1,,0,42215.96013403321
20240418_G05,G05,36,YX1,23,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,44095.04540654141,20240418,EM,noto,,12,1,,0,44094.068128906256
20240418_G05,G05,36,YX1,24,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,45965.63234550625,20240418,EM,noto,,12,1,,0,45964.6550678711
20240418_G05,G05,36,YX1,25,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,47838.00289360195,20240418,EM,noto,,12,1,,0,47837.0256159668
20240418_G05,G05,36,YX1,26,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,49709.44078959805,20240418,EM,noto,,12,1,,0,49708.463511962895
20240418_G05,G05,36,YX1,27,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,51576.97750151211,20240418,EM,noto,,12,1,,0,51576.00022387696
20240418_G05,G05,36,YX1,28,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,53449.80606059414,20240418,EM,noto,,12,1,,0,53448.82878295899
20240418_G05,G05,36,YX1,29,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,55318.98235551602,20240418,EM,noto,,12,1,,0,55318.005077880865
20240418_G05,G05,36,YX1,30,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,57187.87164970547,20240418,EM,noto,,12,1,,0,57186.89437207032
20240418_G05,G05,36,YX1,31,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,59060.77750151211,20240418,EM,noto,,12,1,,0,59059.800223876955
20240418_G05,G05,36,YX1,32,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,60927.30419560391,20240418,EM,noto,,12,1,,0,60926.326917968756
20240418_G05,G05,36,YX1,33,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,62796.58190361172,20240418,EM,noto,,12,1,,0,62795.604625976564
20240418_G05,G05,36,YX1,34,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,64662.82607963711,20240418,EM,noto,,12,1,,0,64661.84880200196
20240418_G05,G05,36,YX1,35,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,66530.14853666836,20240418,EM,noto,,12,1,,0,66529.1712590332
20240418_G05,G05,36,YX1,36,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,68396.04456352383,20240418,EM,noto,,12,1,,0,68395.06728588867
20240418_G05,G05,36,YX1,37,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,70264.83531669766,20240418,EM,noto,,12,1,,0,70263.8580390625
20240418_G05,G05,36,YX1,38,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,72133.93718559414,20240418,EM,noto,,12,1,,0,72132.95990795898
20240418_G05,G05,36,YX1,39,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,74007.60081352382,20240418,EM,noto,,12,1,,0,74006.62353588866
20240418_G05,G05,36,YX1,40,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,75883.2555825668,20240418,EM,noto,,12,1,,0,75882.27830493163
20240418_G05,G05,36,YX1,41,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,77756.88391557461,20240418,EM,noto,,12,1,,0,77755.90663793945
20240418_G05,G05,36,YX1,42,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,79623.81511064297,20240418,EM,noto,,12,1,,0,79622.83783300781
20240418_G05,G05,36,YX1,43,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,81494.94322050625,20240418,EM,noto,,12,1,,0,81493.96594287109
20240418_G05,G05,36,YX1,44,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,83361.1586775375,20240418,EM,noto,,12,1,,0,83360.18139990234
20240418_G05,G05,36,YX1,45,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,85236.14155449062,20240418,EM,noto,,12,1,,0,85235.16427685546
20240418_H05,H05,37,YX1,0,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,896.8682295394531,20240418,EM,noto,,12,1,,0,895.8909519042969
20240418_H05,H05,37,YX1,1,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,2880.4344446273435,20240418,EM,noto,,12,1,,0,2879.4571669921875
20240418_H05,H05,37,YX1,2,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,4756.477554490625,20240418,EM,noto,,12,1,,0,4755.500276855469
20240418_H05,H05,37,YX1,3,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,6631.032925584375,20240418,EM,noto,,12,1,,0,6630.055647949219
20240418_H05,H05,37,YX1,4,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,8507.73930571133,20240418,EM,noto,,12,1,,0,8506.762028076173
20240418_H05,H05,37,YX1,5,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,10380.03928251797,20240418,EM,noto,,12,1,,0,10379.062004882813
20240418_H05,H05,37,YX1,6,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,12251.111068650782,20240418,EM,noto,,12,1,,0,12250.133791015625
20240418_H05,H05,37,YX1,7,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,14124.996233689844,20240418,EM,noto,,12,1,,0,14124.018956054688
20240418_H05,H05,37,YX1,8,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,15993.701237596095,20240418,EM,noto,,12,1,,0,15992.723959960938
20240418_H05,H05,37,YX1,9,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,17870.14697465664,20240418,EM,noto,,12,1,,0,17869.169697021483
20240418_H05,H05,37,YX1,10,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,19751.04004765469,20240418,EM,noto,,12,1,,0,19750.062770019533
20240418_H05,H05,37,YX1,11,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,21628.61579863125,20240418,EM,noto,,12,1,,0,21627.638520996094
20240418_H05,H05,37,YX1,12,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,23502.388276658596,20240418,EM,noto,,12,1,,0,23501.41099902344
20240418_H05,H05,37,YX1,13,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,25378.673147508205,20240418,EM,noto,,12,1,,0,25377.69586987305
20240418_H05,H05,37,YX1,14,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,27252.533263719142,20240418,EM,noto,,12,1,,0,27251.555986083986
20240418_H05,H05,37,YX1,15,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,29127.991486619532,20240418,EM,noto,,12,1,,0,29127.014208984376
20240418_H05,H05,37,YX1,16,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,31002.301917527737,20240418,EM,noto,,12,1,,0,31001.32463989258
20240418_H05,H05,37,YX1,17,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,32875.77153154141,20240418,EM,noto,,12,1,,0,32874.79425390626
20240418_H05,H05,37,YX1,18,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,34745.837101609766,20240418,EM,noto,,12,1,,0,34744.85982397461
20240418_H05,H05,37,YX1,19,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,36617.23266948086,20240418,EM,noto,,12,1,,0,36616.255391845705
20240418_H05,H05,37,YX1,20,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,38489.34289555508,20240418,EM,noto,,12,1,,0,38488.365617919924
20240418_H05,H05,37,YX1,21,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,40367.047386521874,20240418,EM,noto,,12,1,,0,40366.07010888672
20240418_H05,H05,37,YX1,22,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,42239.25635258633,20240418,EM,noto,,12,1,,0,42238.27907495118
20240418_H05,H05,37,YX1,23,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,44116.95540556485,20240418,EM,noto,,12,1,,0,44115.978127929695
20240418_H05,H05,37,YX1,24,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,45988.18341459805,20240418,EM,noto,,12,1,,0,45987.206136962894
20240418_H05,H05,37,YX1,25,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,47860.0850225082,20240418,EM,noto,,12,1,,0,47859.10774487305
20240418_H05,H05,37,YX1,26,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,49731.57770951992,20240418,EM,noto,,12,1,,0,49730.60043188477
20240418_H05,H05,37,YX1,27,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,51599.64681059414,20240418,EM,noto,,12,1,,0,51598.669532958986
20240418_H05,H05,37,YX1,28,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,53472.228462693754,20240418,EM,noto,,12,1,,0,53471.2511850586
20240418_H05,H05,37,YX1,29,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,55341.40395463711,20240418,EM,noto,,12,1,,0,55340.42667700196
20240418_H05,H05,37,YX1,30,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,57210.27607548672,20240418,EM,noto,,12,1,,0,57209.29879785157
20240418_H05,H05,37,YX1,31,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,59083.10445463711,20240418,EM,noto,,12,1,,0,59082.12717700196
20240418_H05,H05,37,YX1,32,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,60949.57371562344,20240418,EM,noto,,12,1,,0,60948.596437988286
20240418_H05,H05,37,YX1,33,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,62818.447442674216,20240418,EM,noto,,12,1,,0,62817.47016503906
20240418_H05,H05,37,YX1,34,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,64685.17702958828,20240418,EM,noto,,12,1,,0,64684.19975195313
20240418_H05,H05,37,YX1,35,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,66552.02100151211,20240418,EM,noto,,12,1,,0,66551.04372387695
20240418_H05,H05,37,YX1,36,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,68418.34377055508,20240418,EM,noto,,12,1,,0,68417.36649291991
20240418_H05,H05,37,YX1,37,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,70287.0580146957,20240418,EM,noto,,12,1,,0,70286.08073706055
20240418_H05,H05,37,YX1,38,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,72156.09642851407,20240418,EM,noto,,12,1,,0,72155.1191508789
20240418_H05,H05,37,YX1,39,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,74029.85713749843,20240418,EM,noto,,12,1,,0,74028.87985986327
20240418_H05,H05,37,YX1,40,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,75905.21468266446,20240418,EM,noto,,12,1,,0,75904.2374050293
20240418_H05,H05,37,YX1,41,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,77778.9822256332,20240418,EM,noto,,12,1,,0,77778.00494799804
20240418_H05,H05,37,YX1,42,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,79646.02205156094,20240418,EM,noto,,12,1,,0,79645.04477392578
20240418_H05,H05,37,YX1,43,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,81516.74069047696,20240418,EM,noto,,12,1,,0,81515.7634128418
20240418_H05,H05,37,YX1,44,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,83383.6033535629,20240418,EM,noto,,12,1,,0,83382.62607592774
20240418_H05,H05,37,YX1,45,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,85258.05242558438,20240418,EM,noto,,12,1,,0,85257.07514794922
20240418_H06,H06,38,YX1,0,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,922.3268555160156,20240418,EM,noto,,24,1,,0,921.3495778808594
20240418_H06,H06,38,YX1,1,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,2903.041457566797,20240418,EM,noto,,24,1,,0,2902.064179931641
20240418_H06,H06,38,YX1,2,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,4779.201264695703,20240418,EM,noto,,24,1,,0,4778.223987060546
20240418_H06,H06,38,YX1,3,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,6653.858617478906,20240418,EM,noto,,24,1,,0,6652.88133984375
20240418_H06,H06,38,YX1,4,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,8530.512568650782,20240418,EM,noto,,24,1,,0,8529.535291015625
20240418_H06,H06,38,YX1,5,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,10403.120437547266,20240418,EM,noto,,24,1,,0,10402.14315991211
20240418_H06,H06,38,YX1,6,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,12273.749409715236,20240418,EM,noto,,24,1,,0,12272.77213208008
20240418_H06,H06,38,YX1,7,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,14148.198344529688,20240418,EM,noto,,24,1,,0,14147.221066894532
20240418_H06,H06,38,YX1,8,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,16016.257486619532,20240418,EM,noto,,24,1,,0,16015.280208984375
20240418_H06,H06,38,YX1,9,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,17892.869389695705,20240418,EM,noto,,24,1,,0,17891.89211206055
20240418_H06,H06,38,YX1,10,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,19774.100393601955,20240418,EM,noto,,24,1,,0,19773.1231159668
20240418_H06,H06,38,YX1,11,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,21651.75903666836,20240418,EM,noto,,24,1,,0,21650.781759033205
20240418_H06,H06,38,YX1,12,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,23524.981246629297,20240418,EM,noto,,24,1,,0,23524.00396899414
20240418_H06,H06,38,YX1,13,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,25401.288722703517,20240418,EM,noto,,24,1,,0,25400.31144506836
20240418_H06,H06,38,YX1,14,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,27275.582531541408,20240418,EM,noto,,24,1,,0,27274.60525390625
20240418_H06,H06,38,YX1,15,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,29150.77271269375,20240418,EM,noto,,24,1,,0,29149.795435058593
20240418_H06,H06,38,YX1,16,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,31024.96049369961,20240418,EM,noto,,24,1,,0,31023.983216064455
20240418_H06,H06,38,YX1,17,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,32898.98611454922,20240418,EM,noto,,24,1,,0,32898.008836914065
20240418_H06,H06,38,YX1,18,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,34768.835288621485,20240418,EM,noto,,24,1,,0,34767.85801098633
20240418_H06,H06,38,YX1,19,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,36640.160100633206,20240418,EM,noto,,24,1,,0,36639.18282299805
20240418_H06,H06,38,YX1,20,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,38512.12030961758,20240418,EM,noto,,24,1,,0,38511.14303198243
20240418_H06,H06,38,YX1,21,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,40389.715687547265,20240418,EM,noto,,24,1,,0,40388.73840991211
20240418_H06,H06,38,YX1,22,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,42262.59857963711,20240418,EM,noto,,24,1,,0,42261.62130200196
20240418_H06,H06,38,YX1,23,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,44139.71727861172,20240418,EM,noto,,24,1,,0,44138.74000097657
20240418_H06,H06,38,YX1,24,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,46011.17723466641,20240418,EM,noto,,24,1,,0,46010.199957031255
20240418_H06,H06,38,YX1,25,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,47882.69717558438,20240418,EM,noto,,24,1,,0,47881.719897949224
20240418_H06,H06,38,YX1,26,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,49754.321936570705,20240418,EM,noto,,24,1,,0,49753.34465893555
20240418_H06,H06,38,YX1,27,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,51622.360803514064,20240418,EM,noto,,24,1,,0,51621.38352587891
20240418_H06,H06,38,YX1,28,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,53495.08023564297,20240418,EM,noto,,24,1,,0,53494.10295800782
20240418_H06,H06,38,YX1,29,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,55363.88634648281,20240418,EM,noto,,24,1,,0,55362.90906884766
20240418_H06,H06,38,YX1,30,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,57233.09515263516,20240418,EM,noto,,24,1,,0,57232.117875
20240418_H06,H06,38,YX1,31,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,59105.90069755703,20240418,EM,noto,,24,1,,0,59104.92341992188
20240418_H06,H06,38,YX1,32,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,60972.47618461758,20240418,EM,noto,,24,1,,0,60971.49890698243
20240418_H06,H06,38,YX1,33,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,62841.42025859219,20240418,EM,noto,,24,1,,0,62840.442980957036
20240418_H06,H06,38,YX1,34,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,64708.46606767422,20240418,EM,noto,,24,1,,0,64707.48879003907
20240418_H06,H06,38,YX1,35,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,66574.7359106918,20240418,EM,noto,,24,1,,0,66573.75863305664
20240418_H06,H06,38,YX1,36,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,68441.46485551601,20240418,EM,noto,,24,1,,0,68440.48757788085
20240418_H06,H06,38,YX1,37,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,70310.2445056625,20240418,EM,noto,,24,1,,0,70309.26722802734
20240418_H06,H06,38,YX1,38,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,72179.24531254727,20240418,EM,noto,,24,1,,0,72178.26803491211
20240418_H06,H06,38,YX1,39,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,74052.69641948085,20240418,EM,noto,,24,1,,0,74051.7191418457
20240418_H06,H06,38,YX1,40,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,75927.96651762539,20240418,EM,noto,,24,1,,0,75926.98923999023
20240418_H06,H06,38,YX1,41,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,77802.1139756332,20240418,EM,noto,,24,1,,0,77801.13669799804
20240418_H06,H06,38,YX1,42,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,79669.29621952969,20240418,EM,noto,,24,1,,0,79668.31894189453
20240418_H06,H06,38,YX1,43,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,81539.6485916,20240418,EM,noto,,24,1,,0,81538.67131396483
20240418_H06,H06,38,YX1,44,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,83406.28555766445,20240418,EM,noto,,24,1,,0,83405.30828002929
20240418_H06,H06,38,YX1,45,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,85280.85090751798,20240418,EM,noto,,24,1,,0,85279.87362988282
20240418_G06,G06,39,YX1,0,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,946.338296678125,20240418,EM,noto,,24,1,,0,945.3610190429688
20240418_G06,G06,39,YX1,1,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,2924.509421678125,20240418,EM,noto,,24,1,,0,2923.532144042969
20240418_G06,G06,39,YX1,2,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,4801.16191166836,20240418,EM,noto,,24,1,,0,4800.184634033203
