62.0,,,,,,,,,,0.03361373768514431,1.0,,-1.0,-1.0,0.7799418494564456,0.48538250359422097,0.405095259700035,-0.10136918956971139,-0.29764178423411713,-0.38968259187275534,-0.6408658692710827,0.35193632682153203,-0.15926427512356403,0.0926782204450025,0.25696535980400687,-0.5887257153985701,-0.8675015962366401,-1.0,-0.8729579814685013,-0.44643662605216433,-0.022979546048428577,0.4126964832227381,-0.1514100210300247,-0.3777866745267128,-0.5516729291229214,-0.8192749039413514,-1.0,-0.874842627065605
64.0,,,,,,,,,,,0.24140080614372122,0.8441030487321213,-0.6740114713610984,,0.48811582276399873,-0.5731169802418512,-0.03813783581561079,-0.3093807568269211,-0.31384547373657057,0.6535237992110136,-0.3724323836325439,0.7592876768225564,0.939360766371598,-1.0,0.2922725993887362,0.6840740255385361,-1.0,,,1.0,0.8927168265647285,-1.0,-0.988802067226334,0.9934047984755433,0.5332367317685762,1.0,1.0,-0.0022539291972937803
66.0,,,,,,,,,,,,-0.09569875548296429,0.6573376047148823,1.0,0.30298045565528287,-1.0,0.9625484922717118,0.8595298456927033,0.790585791161836,-1.0,-0.5161945402159757,-1.0,-0.3219967624801462,,,,,,,,,,-0.8695641689214186,,,,,
68.0,,,,,,,,,,,,,0.24781669518383376,,,,-1.0,,1.0,,,,,,,,,,,,,,,,,,,
70.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,-1.0,,,,,,,,,,,,,,,
72.0,,,,,,,,,,,,,,,1.0,-1.0,,,1.0,,,,-1.0,,,,,,,,,,,,,,,
74.0,,,,,,,,,,,,,,,,0.9708514386305551,0.9327855017198426,0.5885011306274004,0.11727586447216773,-0.11351346869916683,-0.030326416373036305,0.09186391541762867,0.009020557611904623,-0.14693356399950097,0.36405206275381546,0.3368105477906608,-0.9367977445938506,,,1.0,1.0,-1.0,-1.0,,,,,-1.0
76.0,,,,,,,,,,,,,,,,,0.7445560232642914,0.7624725966872113,0.16213014373757012,-0.13352726884848395,0.09590181140997589,0.06348523663546865,-0.10485757349450814,0.07262151080580448,0.574170110939445,0.5851927238809949,-0.5341592068275771,,,1.0,,,1.0,,,,,
78.0,,,,,,,,,,,,,,,,,,0.7851284228494864,0.4484378461345378,0.20262428611142158,0.24761621451638632,0.38879409223528466,-0.47332597584118635,0.003834696946349747,0.9359651952677731,1.0,1.0,,,,,,-1.0,,,,,
80.0,,,,,,,,,,,,,,,,,,,0.8292223815740569,0.6975032546253037,0.6914917852199759,0.8232954458861159,-0.21597603835223567,-0.5346010062183093,0.5996952324386552,1.0,1.0,,,,,,1.0,,,,,
82.0,,,,,,,,,,,,,,,,,,,,-0.10357672166915227,0.8438596122271506,0.7982690276238138,-0.5420191252197728,0.02663142137330249,0.07286275294550418,0.7384324244099285,0.9080483063526418,1.0,1.0,0.3942190897017537,0.9512250991523106,-1.0,0.37782333754405556,-1.0,-1.0,,,-1.0
84.0,,,,,,,,,,,,,,,,,,,,,0.709559894435786,0.5435490054381327,0.22343288874832,-0.009645996893206929,0.16170143696984127,0.4927998794427102,0.6651900518733143,-1.0,-0.35176279582986203,-0.9837487942046942,-0.2813595587375204,-0.9980280853365191,-0.9642240223648627,-1.0,-1.0,-1.0,,-0.9861421331716953
86.0,,,,,,,,,,,,,,,,,,,,,,0.08373393323582176,0.3736873024923912,-0.2917643462833626,0.014563557697233692,0.9952038705277378,0.7457038852336663,,0.2970526778217135,0.6866645016935586,0.8154165922569973,1.0,0.932401643717549,0.6589116667607231,0.7117426768005454,1.0,-1.0,0.40730394633369993
88.0,,,,,,,,,,,,,,,,,,,,,,,0.5131589882426137,-0.1609112362776504,0.21116959388066656,-0.34414877630159146,0.6196073213501617,,0.6914098686116816,-0.7190012538360765,-0.647639407059881,-1.0,-0.20983182770580794,-1.0,-1.0,-1.0,-1.0,-0.8408926832914232
90.0,,,,,,,,,,,,,,,,,,,,,,,,0.08466238234938483,0.28377293284298066,0.15530988524941616,-0.5192151007710641,-1.0,-0.49154606493937947,-0.4972381497198151,-1.0,,0.7475163392691462,,,,,
92.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8509538808369213,0.4820265544788921,-0.31069017092599793,1.0,1.0,-0.8492471892711747,-1.0,,,,,,,
94.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.9071184570981317,-0.3498362361363868,0.16480705498845505,0.1465861600520182,-0.09102634940398702,-0.20760635145322054,-1.0,-1.0,,,,,1.0
96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4719481027367261,0.29235018758786546,-0.21149806749618028,0.7055770648892405,0.8317928002601657,-0.09417212727940415,0.4276467705315859,1.0,1.0,1.0,,0.9293053738146798
98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9987624375584067,0.9995098934248704,0.5227298585526651,-1.0,-1.0,,,,,,
100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998298750708516,0.5644821528018669,-1.0,-1.0,,,,,,
102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07529166236040878,-0.9602175654570855,-0.9654869909512548,0.3512455709611867,-1.0,-1.0,-1.0,-1.0,-1.0
104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9461222278681671,-0.30186726576751277,0.10943419158231882,1.0,1.0,1.0,,0.7580339740994191
106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9038923596619033,0.3580682415906564,0.9708112898458228,0.9120019962428888,0.6771915277498538,-1.0,0.17424644996170705
108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9510047581878194,0.7749129792399005,0.6488905825172776,0.29735954802649694,-1.0,0.19517451389655113
110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.772833566537477,0.7913614679732387,0.5779811788733786,-0.978447017714229,0.4899270875002284
112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9728213788863747,0.833904477453012,1.0,0.7711556035211344
114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9194174942466444,1.0,0.8728957628697206
116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9944410325151425
118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
