62.0,,,,,,,,,,0.46073301459739874,0.3760843828075301,0.9960637560558808,0.9415852679334286,1.0,0.3718877297847963,-0.06976181550029521,0.41482715095571854,0.8905789231231679,0.5032636477919504,-1.0,1.0,0.6114748599628731,0.784454300611358,,,,,,,,,,,
64.0,,,,,,,,,,,0.6926069221192216,0.672512593044652,0.06518044055518604,1.0,1.0,0.9898330900829052,0.999738944035458,0.9856028816022335,1.0,0.9826916382095777,0.9689362068694328,1.0,1.0,,1.0,1.0,0.9302727383782383,1.0,1.0,-1.0,0.8211071823336622,1.0,1.0,1.0
66.0,,,,,,,,,,,,0.9751049059593906,0.8936240237390789,-1.0,1.0,1.0,-0.08084823342228675,-0.8236625088510146,0.0666690981795334,0.3628545330415283,0.9255366627895121,0.7745242752568033,0.814186994639459,0.4778013433879654,0.24578529038532024,1.0,0.7856823813136458,-0.5520401522227922,-1.0,-0.7005995483499615,-1.0,,,
68.0,,,,,,,,,,,,,0.8125040135986131,,,,-1.0,,,,-1.0,1.0,,,,,,,,,,,,
70.0,,,,,,,,,,,,,,1.0,1.0,0.7640568497221426,0.48152105877432444,0.9076365372813664,0.8558603772274899,-0.6382768409112642,0.07097660167765477,0.4824487717363066,0.7487019120014775,-1.0,,,1.0,,,1.0,,,,
72.0,,,,,,,,,,,,,,,1.0,0.9955391071565383,0.9963857471868073,0.9999247307388767,1.0,1.0,0.9935332989718928,,,,1.0,1.0,1.0,1.0,,,,,,
74.0,,,,,,,,,,,,,,,,0.9989751121463883,0.9973198208816202,0.9932195659065344,-1.0,0.9874006753103628,0.9973406074531825,-1.0,-1.0,-1.0,1.0,,1.0,1.0,1.0,,,,,
76.0,,,,,,,,,,,,,,,,,0.9984234047031354,0.9907826717358531,0.32025048685375024,0.980830321097178,0.998140058243508,-1.0,-1.0,-1.0,1.0,,1.0,1.0,1.0,,,,,
78.0,,,,,,,,,,,,,,,,,,0.9925980914944756,1.0,0.9851260500223198,0.9996280196501567,1.0,1.0,1.0,0.999927173006139,1.0,0.9986519487237402,0.9955105743941484,1.0,,,,,
80.0,,,,,,,,,,,,,,,,,,,0.9923649083101719,0.9901390100586636,0.9888593036215284,0.27103903314068273,0.36289688397706144,-0.8917089053133754,0.9908664108872665,1.0,0.9955583102232931,0.9969478563422229,0.9964449853098926,1.0,1.0,1.0,1.0,1.0
82.0,,,,,,,,,,,,,,,,,,,,-0.8580305528305905,-0.32901549190071067,0.4713372580651241,0.5544558276933684,-0.773771088624278,-0.9538226857659202,,-1.0,1.0,1.0,1.0,,,,
84.0,,,,,,,,,,,,,,,,,,,,,0.830673643336636,-0.3867812598361874,0.2232383183696322,0.991969016252783,0.9999626725885,1.0,0.999477357475038,0.9988256052623129,0.9991066344517415,-1.0,1.0,1.0,0.9999868899631097,1.0
86.0,,,,,,,,,,,,,,,,,,,,,,0.7514182856570388,0.9109490482143311,0.9994430901327664,0.9996834950179286,0.999392890345536,0.9904723792995911,0.994939556322119,0.9985133492995846,-0.5310616248908825,0.9367590555366297,1.0,0.8196751074615032,1.0
88.0,,,,,,,,,,,,,,,,,,,,,,,0.9745691879714418,0.19397952375926503,-1.0,,0.959824170665835,1.0,1.0,-0.09307804555055316,-1.0,,-1.0,
90.0,,,,,,,,,,,,,,,,,,,,,,,,0.09815627700362692,-1.0,,0.9730937405641917,1.0,1.0,-0.14462680800311958,-1.0,,,
92.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,-1.0,-1.0,-1.0,,,,
94.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.999906047049691,0.9990412025934962,0.9968625513870389,0.9987042020255568,-1.0,1.0,1.0,1.0,1.0
96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999889584638733,0.9999290681297337,1.0,,1.0,1.0,1.0,1.0
98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991847732953998,0.9999505925142385,-0.36872255306325097,0.9732527455605006,1.0,1.0,1.0
100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999808038245859,1.0,1.0,1.0,1.0,1.0
102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
